type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-13 03:07:35,23.29311151,77.27270031,45,457.348,,0.000,,8,45,20221013-083735,GPS Logger: 20221013-083735 - Track_8_Oct_13
T,2022-10-13 03:07:36,23.29316763,77.27237726,40,457.349,,0.000,,8,45,,
T,2022-10-13 03:07:37,23.29321043,77.27239131,35,457.346,,0.000,,9,45,,
T,2022-10-13 03:07:38,23.29318776,77.27236880,17,457.287,,0.000,,9,45,,
T,2022-10-13 03:07:39,23.29318964,77.27235844,23,457.325,,0.000,,9,46,,
T,2022-10-13 03:07:40,23.29321786,77.27234813,23,457.257,,0.000,,9,46,,
T,2022-10-13 03:07:41,23.29323151,77.27233899,21,457.195,,0.000,,9,46,,
T,2022-10-13 03:07:42,23.29323476,77.27233383,20,457.207,,0.000,,10,46,,
T,2022-10-13 03:07:43,23.29323894,77.27237219,19,457.252,,0.000,,10,46,,
T,2022-10-13 03:07:44,23.29324629,77.27244366,17,457.353,,0.000,,10,46,,
T,2022-10-13 03:07:45,23.29324685,77.27244901,16,457.363,,0.000,,10,46,,
T,2022-10-13 03:07:46,23.29324684,77.27244903,16,457.363,,0.000,,7,46,,
T,2022-10-13 03:07:47,23.29324882,77.27244842,14,457.379,,0.000,,7,46,,
T,2022-10-13 03:07:48,23.29324875,77.27244856,15,457.376,,0.000,,6,46,,
T,2022-10-13 03:07:49,23.29324878,77.27244854,16,457.375,,0.000,,6,46,,
T,2022-10-13 03:07:50,23.29324594,77.27245056,17,457.388,,0.000,,5,32,,
T,2022-10-13 03:07:51,23.29325441,77.27244420,20,457.336,,0.000,,5,31,,
T,2022-10-13 03:07:52,23.29325441,77.27244420,25,457.336,,0.000,,4,31,,
T,2022-10-13 03:07:53,23.29325438,77.27244388,28,457.336,,0.000,,4,31,,
T,2022-10-13 03:07:54,23.29325419,77.27244393,32,457.335,,0.000,,5,31,,
T,2022-10-13 03:07:55,23.29325410,77.27244295,39,457.335,,0.000,,4,46,,
T,2022-10-13 03:07:56,23.29325411,77.27244297,48,457.337,,0.000,,4,46,,
T,2022-10-13 03:07:57,23.29325608,77.27244146,56,457.336,,0.000,,4,46,,
T,2022-10-13 03:07:58,23.29325234,77.27244437,70,457.338,,0.000,,4,46,,
T,2022-10-13 03:07:59,23.29325077,77.27244549,75,457.338,,0.000,,4,46,,
T,2022-10-13 03:08:00,23.29324643,77.27244879,51,457.339,,0.000,,4,46,,
T,2022-10-13 03:08:01,23.29324516,77.27245032,34,457.329,,0.000,,7,46,,
T,2022-10-13 03:08:02,23.29324836,77.27244632,30,457.371,,0.000,,7,46,,
T,2022-10-13 03:08:03,23.29324871,77.27244588,28,457.388,,0.000,,7,46,,
T,2022-10-13 03:08:04,23.29324866,77.27244614,26,457.396,,0.000,,7,46,,
T,2022-10-13 03:08:05,23.29324959,77.27244597,27,457.406,,0.000,,7,46,,
T,2022-10-13 03:08:06,23.29325008,77.27244567,28,457.417,,0.000,,7,46,,
T,2022-10-13 03:08:07,23.29324984,77.27244567,30,457.410,,0.000,,5,46,,
T,2022-10-13 03:08:08,23.29324892,77.27244583,33,457.400,,0.000,,5,46,,
T,2022-10-13 03:08:09,23.29324864,77.27244589,36,457.396,,0.000,,5,46,,
T,2022-10-13 03:08:10,23.29324874,77.27244592,33,457.401,,0.000,,5,46,,
T,2022-10-13 03:08:11,23.29324880,77.27244587,32,457.410,,0.000,,6,46,,
T,2022-10-13 03:08:12,23.29324878,77.27244585,31,457.420,,0.000,,7,46,,
T,2022-10-13 03:08:13,23.29324875,77.27244582,31,457.428,,0.000,,7,46,,
T,2022-10-13 03:08:14,23.29324874,77.27244568,19,457.438,,0.000,,7,46,,
T,2022-10-13 03:08:15,23.29324871,77.27244521,17,457.440,,0.000,,5,33,,
T,2022-10-13 03:08:16,23.29324871,77.27244528,18,457.434,,0.000,,4,32,,
T,2022-10-13 03:08:17,23.29324869,77.27244496,21,457.428,,0.000,,4,32,,
T,2022-10-13 03:08:18,23.29324869,77.27244496,31,457.405,,0.000,,3,32,,
T,2022-10-13 03:08:19,23.29324866,77.27244460,43,457.388,,0.000,,3,32,,
T,2022-10-13 03:08:20,23.29324855,77.27244319,55,457.374,,0.000,,3,44,,
T,2022-10-13 03:08:21,23.29324864,77.27244379,65,457.367,,0.000,,2,47,,
T,2022-10-13 03:08:22,23.29324859,77.27244312,83,457.360,,0.000,,2,47,,
T,2022-10-13 03:08:23,23.29324854,77.27244244,101,457.356,,0.000,,2,47,,
T,2022-10-13 03:08:24,23.29324847,77.27244151,122,457.352,,0.000,,2,47,,
T,2022-10-13 03:08:25,23.29324861,77.27244349,139,457.351,,0.000,,2,47,,
T,2022-10-13 03:08:26,23.29324872,77.27244505,154,457.349,,0.000,,3,47,,
T,2022-10-13 03:08:27,23.29324863,77.27244391,178,457.348,,0.000,,4,47,,
T,2022-10-13 03:08:28,23.29324868,77.27244422,197,457.347,,0.000,,4,47,,
T,2022-10-13 03:08:29,23.29324897,77.27244457,219,457.346,,0.000,,4,47,,
T,2022-10-13 03:08:30,23.29324899,77.27244455,240,472.187,,0.000,,4,47,,
T,2022-10-13 03:08:31,23.29324899,77.27244457,264,472.194,,0.000,,4,47,,
T,2022-10-13 03:08:32,23.29324895,77.27244484,58,471.683,,0.000,,4,47,,
T,2022-10-13 03:08:33,23.29325060,77.27243313,56,471.694,,0.000,,4,47,,
T,2022-10-13 03:08:34,23.29325133,77.27243454,58,471.694,,0.000,,4,46,,
T,2022-10-13 03:08:35,23.29325433,77.27242955,62,471.715,,0.000,,4,47,,
T,2022-10-13 03:08:36,23.29326442,77.27243453,65,471.728,,1.560,15,5,47,,
T,2022-10-13 03:08:37,23.29328125,77.27244077,75,471.736,,1.610,15,3,47,,
T,2022-10-13 03:08:38,23.29329606,77.27244258,84,471.738,,1.270,13,3,47,,
T,2022-10-13 03:08:39,23.29330876,77.27244385,59,470.969,,1.240,11,5,47,,
T,2022-10-13 03:08:40,23.29332069,77.27244453,54,470.374,,1.200,9,7,47,,
T,2022-10-13 03:08:41,23.29333190,77.27244490,51,469.755,,1.170,8,7,47,,
T,2022-10-13 03:08:42,23.29334433,77.27244355,47,468.877,,1.240,5,7,47,,
T,2022-10-13 03:08:43,23.29335651,77.27244199,49,468.570,,1.220,3,6,47,,
T,2022-10-13 03:08:44,23.29336234,77.27244019,51,468.679,,0.000,,6,47,,
T,2022-10-13 03:08:45,23.29336203,77.27243794,51,468.708,,0.000,,4,47,,
T,2022-10-13 03:08:46,23.29336176,77.27243613,53,468.771,,0.000,,4,47,,
T,2022-10-13 03:08:47,23.29336155,77.27243469,53,468.847,,0.000,,4,46,,
T,2022-10-13 03:08:48,23.29336139,77.27243354,54,468.916,,0.000,,3,46,,
T,2022-10-13 03:08:49,23.29336125,77.27243261,54,475.203,,0.000,,2,47,,
T,2022-10-13 03:08:50,23.29336115,77.27243188,55,475.401,,0.000,,2,47,,
T,2022-10-13 03:08:51,23.29336106,77.27243129,56,475.614,,,,2,47,,
T,2022-10-13 03:08:52,23.29336100,77.27243081,56,475.817,,0.000,,,47,,
T,2022-10-13 03:08:53,23.29336199,77.27243087,57,476.006,,,,,47,,
T,2022-10-13 03:08:54,23.29336388,77.27242620,57,476.082,,0.000,,1,47,,
T,2022-10-13 03:08:55,23.29336555,77.27240977,57,476.300,,0.000,,1,46,,
T,2022-10-13 03:08:56,23.29336597,77.27239702,57,476.481,,0.000,,2,47,,
T,2022-10-13 03:08:57,23.29336634,77.27238681,58,476.654,,0.000,,3,46,,
T,2022-10-13 03:08:58,23.29336664,77.27237865,59,476.824,,,,3,47,,
T,2022-10-13 03:08:59,23.29336688,77.27237211,59,476.956,,0.000,,3,46,,
T,2022-10-13 03:09:00,23.29336707,77.27236689,60,477.108,,,,3,47,,
T,2022-10-13 03:09:01,23.29336722,77.27236271,60,477.258,,,,3,45,,
T,2022-10-13 03:09:02,23.29336735,77.27235936,61,477.401,,,,1,47,,
T,2022-10-13 03:09:03,23.29336744,77.27235669,62,477.548,,,,,46,,
T,2022-10-13 03:09:04,23.29336752,77.27235455,62,477.684,,,,,47,,
T,2022-10-13 03:09:05,23.29336496,77.27235198,61,477.776,,,,,47,,
T,2022-10-13 03:09:06,23.29333708,77.27233777,47,477.638,,,,1,47,,
T,2022-10-13 03:09:07,23.29331512,77.27232518,46,477.721,,,,2,47,,
T,2022-10-13 03:09:08,23.29329913,77.27231215,46,477.850,,,,3,47,,
T,2022-10-13 03:09:09,23.29329048,77.27230289,45,477.858,,1.330,96,3,47,,
T,2022-10-13 03:09:10,23.29328378,77.27230224,45,477.896,,1.460,95,4,47,,
T,2022-10-13 03:09:11,23.29328045,77.27230158,45,477.961,,1.480,93,4,46,,
T,2022-10-13 03:09:12,23.29327337,77.27229885,39,477.262,,1.430,94,5,47,,
T,2022-10-13 03:09:13,23.29298873,77.27230176,23,479.268,,1.670,168,7,47,,
T,2022-10-13 03:09:14,23.29300502,77.27231267,12,475.821,,1.240,168,14,47,,
T,2022-10-13 03:09:15,23.29299530,77.27230667,8,473.515,,1.390,182,13,33,,
T,2022-10-13 03:09:16,23.29298260,77.27230295,6,472.613,,1.380,175,15,30,,
T,2022-10-13 03:09:17,23.29297476,77.27230509,4,469.282,,1.400,179,15,30,,
T,2022-10-13 03:09:18,23.29296123,77.27230279,4,469.646,,1.410,180,15,31,,
T,2022-10-13 03:09:19,23.29294918,77.27229959,3,469.288,,1.400,183,15,31,,
T,2022-10-13 03:09:20,23.29293536,77.27229777,3,468.765,,1.390,185,16,31,,
T,2022-10-13 03:09:21,23.29292270,77.27229426,3,467.814,,1.390,194,17,31,,
T,2022-10-13 03:09:22,23.29291108,77.27228526,3,468.424,,1.440,212,17,31,,
T,2022-10-13 03:09:23,23.29290451,77.27227272,3,468.147,,1.390,231,17,31,,
T,2022-10-13 03:09:24,23.29290066,77.27225722,3,469.176,,1.420,246,19,31,,
T,2022-10-13 03:09:25,23.29289751,77.27223959,3,469.787,,1.430,252,20,31,,
T,2022-10-13 03:09:26,23.29289751,77.27222233,3,470.026,,1.410,256,20,31,,
T,2022-10-13 03:09:27,23.29289937,77.27220357,3,469.802,,1.410,260,20,31,,
T,2022-10-13 03:09:28,23.29289934,77.27218706,3,469.479,,1.410,262,20,31,,
T,2022-10-13 03:09:29,23.29290211,77.27217078,3,469.108,,1.400,265,20,31,,
T,2022-10-13 03:09:30,23.29290541,77.27215517,3,468.199,,1.390,265,19,31,,
T,2022-10-13 03:09:31,23.29290886,77.27213966,3,468.346,,1.400,269,20,31,,
T,2022-10-13 03:09:32,23.29291200,77.27212466,3,469.389,,1.410,270,20,31,,
T,2022-10-13 03:09:33,23.29291950,77.27211142,3,469.281,,1.390,280,20,31,,
T,2022-10-13 03:09:34,23.29292802,77.27209551,4,470.230,,1.420,287,20,31,,
T,2022-10-13 03:09:35,23.29293760,77.27208116,4,470.177,,1.420,294,20,31,,
T,2022-10-13 03:09:36,23.29294400,77.27206521,4,470.438,,1.420,289,19,31,,
T,2022-10-13 03:09:37,23.29294449,77.27204886,3,470.812,,1.490,279,19,30,,
T,2022-10-13 03:09:38,23.29294234,77.27203186,3,471.842,,1.420,271,19,30,,
T,2022-10-13 03:09:39,23.29293602,77.27201524,3,474.161,,1.420,265,21,30,,
T,2022-10-13 03:09:40,23.29292997,77.27199726,3,474.136,,1.420,266,21,30,,
T,2022-10-13 03:09:41,23.29292293,77.27198180,3,473.411,,1.400,262,21,30,,
T,2022-10-13 03:09:42,23.29291832,77.27196970,3,472.311,,1.390,260,21,30,,
T,2022-10-13 03:09:43,23.29291413,77.27195636,3,471.737,,1.400,258,21,30,,
T,2022-10-13 03:09:44,23.29291316,77.27194327,3,472.031,,1.400,261,20,30,,
T,2022-10-13 03:09:45,23.29290971,77.27192800,3,473.224,,1.420,261,18,29,,
T,2022-10-13 03:09:46,23.29290842,77.27191328,3,472.998,,1.420,262,19,30,,
T,2022-10-13 03:09:47,23.29290813,77.27189800,3,473.120,,1.430,265,19,30,,
T,2022-10-13 03:09:48,23.29291056,77.27188164,3,473.040,,1.440,274,19,30,,
T,2022-10-13 03:09:49,23.29291338,77.27186677,3,472.643,,1.430,277,18,30,,
T,2022-10-13 03:09:50,23.29291612,77.27185152,3,469.371,,1.430,275,18,30,,
T,2022-10-13 03:09:51,23.29292063,77.27183606,3,469.273,,1.500,276,18,30,,
T,2022-10-13 03:09:52,23.29291925,77.27181935,3,471.312,,1.410,276,19,30,,
T,2022-10-13 03:09:53,23.29291845,77.27179881,4,471.283,,2.080,277,18,30,,
T,2022-10-13 03:09:54,23.29291558,77.27177618,3,471.889,,1.940,271,19,30,,
T,2022-10-13 03:09:55,23.29291220,77.27175851,3,471.046,,1.480,270,19,30,,
T,2022-10-13 03:09:56,23.29290875,77.27174262,3,470.703,,1.480,268,18,30,,
T,2022-10-13 03:09:57,23.29290549,77.27172718,3,470.682,,1.460,267,19,29,,
T,2022-10-13 03:09:58,23.29289805,77.27171158,3,471.094,,1.470,262,18,29,,
T,2022-10-13 03:09:59,23.29288751,77.27169790,3,471.947,,1.440,256,18,28,,
T,2022-10-13 03:10:00,23.29287884,77.27168438,3,471.997,,1.440,252,21,29,,
T,2022-10-13 03:10:01,23.29287619,77.27166910,3,472.012,,1.450,260,21,27,,
T,2022-10-13 03:10:02,23.29287253,77.27165218,3,471.093,,2.030,259,21,28,,
T,2022-10-13 03:10:03,23.29287086,77.27163442,3,470.775,,1.440,257,20,28,,
T,2022-10-13 03:10:04,23.29286852,77.27162000,3,471.572,,1.440,250,20,29,,
T,2022-10-13 03:10:05,23.29286613,77.27160586,3,471.707,,1.440,252,20,30,,
T,2022-10-13 03:10:06,23.29285812,77.27159242,3,472.138,,1.720,246,20,30,,
T,2022-10-13 03:10:07,23.29284711,77.27157976,10,472.472,,1.430,240,20,30,,
T,2022-10-13 03:10:08,23.29283479,77.27157083,10,471.303,,1.420,234,21,30,,
T,2022-10-13 03:10:09,23.29282575,77.27156193,10,471.009,,1.400,241,21,30,,
T,2022-10-13 03:10:10,23.29281999,77.27154924,10,470.896,,1.410,248,21,30,,
T,2022-10-13 03:10:11,23.29281665,77.27153529,10,470.879,,1.400,252,21,30,,
T,2022-10-13 03:10:12,23.29281072,77.27152135,10,470.311,,1.410,252,21,28,,
T,2022-10-13 03:10:13,23.29280433,77.27150746,10,469.919,,1.410,248,21,28,,
T,2022-10-13 03:10:14,23.29279841,77.27149219,10,469.931,,1.420,250,21,28,,
T,2022-10-13 03:10:15,23.29279481,77.27147677,10,469.883,,1.420,253,21,30,,
T,2022-10-13 03:10:16,23.29279300,77.27146171,10,470.057,,1.410,263,22,30,,
T,2022-10-13 03:10:17,23.29278919,77.27144606,10,470.333,,1.670,258,22,30,,
T,2022-10-13 03:10:18,23.29278727,77.27142900,10,468.689,,1.690,273,22,30,,
T,2022-10-13 03:10:19,23.29278301,77.27141348,10,468.404,,1.430,242,22,30,,
T,2022-10-13 03:10:20,23.29277448,77.27139983,10,468.526,,1.370,251,23,30,,
T,2022-10-13 03:10:21,23.29276379,77.27138674,10,468.084,,1.440,237,23,30,,
T,2022-10-13 03:10:22,23.29275231,77.27137264,10,468.293,,1.450,240,23,30,,
T,2022-10-13 03:10:23,23.29274273,77.27135778,10,468.068,,1.470,244,23,30,,
T,2022-10-13 03:10:24,23.29273320,77.27134171,10,468.063,,1.470,246,23,30,,
T,2022-10-13 03:10:25,23.29272400,77.27132560,10,468.088,,1.500,244,23,30,,
T,2022-10-13 03:10:26,23.29271531,77.27131201,10,467.415,,1.470,243,23,29,,
T,2022-10-13 03:10:27,23.29270364,77.27130049,10,467.311,,1.460,238,24,30,,
T,2022-10-13 03:10:28,23.29269061,77.27128799,10,467.808,,1.520,230,24,30,,
T,2022-10-13 03:10:29,23.29267661,77.27127653,10,467.850,,1.530,224,22,30,,
T,2022-10-13 03:10:30,23.29266260,77.27126564,10,468.130,,1.520,224,22,30,,
T,2022-10-13 03:10:31,23.29265034,77.27125516,10,468.512,,1.490,225,23,30,,
T,2022-10-13 03:10:32,23.29263938,77.27124388,10,468.404,,1.480,227,23,30,,
T,2022-10-13 03:10:33,23.29262813,77.27123312,10,468.168,,1.490,226,23,30,,
T,2022-10-13 03:10:34,23.29261582,77.27122074,10,467.943,,1.510,224,22,30,,
T,2022-10-13 03:10:35,23.29260521,77.27120543,10,467.995,,1.520,228,22,30,,
T,2022-10-13 03:10:36,23.29259462,77.27119074,10,468.172,,1.510,230,22,30,,
T,2022-10-13 03:10:37,23.29258249,77.27117993,10,468.191,,1.500,229,22,30,,
T,2022-10-13 03:10:38,23.29257131,77.27116782,10,468.360,,1.520,225,22,30,,
T,2022-10-13 03:10:39,23.29256027,77.27115603,10,469.287,,1.510,229,21,30,,
T,2022-10-13 03:10:40,23.29255005,77.27114327,10,469.125,,1.520,236,21,30,,
T,2022-10-13 03:10:41,23.29254010,77.27113166,10,469.372,,1.410,232,21,30,,
T,2022-10-13 03:10:42,23.29252994,77.27112047,10,469.713,,1.710,227,21,30,,
T,2022-10-13 03:10:43,23.29251899,77.27111018,10,469.918,,1.690,222,21,29,,
T,2022-10-13 03:10:44,23.29250830,77.27109960,10,470.251,,1.690,225,21,30,,
T,2022-10-13 03:10:45,23.29249691,77.27108850,10,470.250,,1.700,224,21,30,,
T,2022-10-13 03:10:46,23.29248525,77.27107776,10,471.039,,1.680,224,21,29,,
T,2022-10-13 03:10:47,23.29247456,77.27106437,10,471.139,,1.820,231,21,30,,
T,2022-10-13 03:10:48,23.29246415,77.27105080,10,471.095,,1.680,234,21,30,,
T,2022-10-13 03:10:49,23.29245493,77.27103689,10,471.620,,1.680,237,21,30,,
T,2022-10-13 03:10:50,23.29244527,77.27102300,10,472.314,,1.690,232,21,29,,
T,2022-10-13 03:10:51,23.29243657,77.27101193,10,472.168,,1.670,233,21,29,,
T,2022-10-13 03:10:52,23.29242788,77.27100011,10,471.774,,1.670,235,21,29,,
T,2022-10-13 03:10:53,23.29241943,77.27098768,10,472.535,,1.670,238,22,29,,
T,2022-10-13 03:10:54,23.29241147,77.27097593,10,472.706,,1.660,240,22,29,,
T,2022-10-13 03:10:55,23.29240214,77.27096443,10,472.506,,1.610,235,22,28,,
T,2022-10-13 03:10:56,23.29239045,77.27095290,10,473.065,,1.650,226,21,28,,
T,2022-10-13 03:10:57,23.29237970,77.27094347,10,473.128,,1.640,223,21,28,,
T,2022-10-13 03:10:58,23.29236883,77.27093273,10,473.899,,1.630,228,22,28,,
T,2022-10-13 03:10:59,23.29236224,77.27092348,10,473.062,,1.630,238,22,28,,
T,2022-10-13 03:11:00,23.29235779,77.27091395,10,472.819,,1.600,244,22,28,,
T,2022-10-13 03:11:01,23.29236114,77.27090406,10,471.777,,1.380,263,22,28,,
T,2022-10-13 03:11:02,23.29237275,77.27089467,10,471.784,,1.450,293,21,28,,
T,2022-10-13 03:11:03,23.29238694,77.27088861,10,472.251,,1.570,324,21,28,,
T,2022-10-13 03:11:04,23.29240348,77.27088449,10,472.211,,1.600,334,22,28,,
T,2022-10-13 03:11:05,23.29242098,77.27088334,10,473.701,,1.630,338,21,28,,
T,2022-10-13 03:11:06,23.29243879,77.27088165,10,473.653,,1.630,337,22,28,,
T,2022-10-13 03:11:07,23.29245815,77.27088084,10,473.122,,1.740,347,21,28,,
T,2022-10-13 03:11:08,23.29247659,77.27088335,10,472.718,,1.640,357,21,28,,
T,2022-10-13 03:11:09,23.29249486,77.27088701,10,472.731,,1.690,8,20,28,,
T,2022-10-13 03:11:10,23.29251199,77.27088910,10,472.124,,1.540,359,20,28,,
T,2022-10-13 03:11:11,23.29252960,77.27088764,10,471.902,,1.670,347,21,28,,
T,2022-10-13 03:11:12,23.29254538,77.27088170,10,472.000,,1.620,329,20,28,,
T,2022-10-13 03:11:13,23.29256049,77.27087413,10,472.655,,1.660,324,20,28,,
T,2022-10-13 03:11:14,23.29257337,77.27086236,10,472.944,,2.150,310,20,28,,
T,2022-10-13 03:11:15,23.29258480,77.27084861,10,473.035,,1.660,306,20,28,,
T,2022-10-13 03:11:16,23.29259356,77.27083887,10,473.276,,1.470,306,21,28,,
T,2022-10-13 03:11:17,23.29260003,77.27082986,10,473.323,,1.090,307,19,28,,
T,2022-10-13 03:11:18,23.29260459,77.27082258,10,473.376,,1.020,306,15,28,,
T,2022-10-13 03:11:19,23.29260690,77.27081413,10,473.175,,1.000,291,15,28,,
T,2022-10-13 03:11:20,23.29260834,77.27080477,11,473.211,,1.050,286,16,28,,
T,2022-10-13 03:11:21,23.29261224,77.27079550,12,473.462,,1.120,289,12,28,,
T,2022-10-13 03:11:22,23.29262262,77.27078399,12,473.654,,1.570,302,11,30,,
T,2022-10-13 03:11:23,23.29263940,77.27076729,13,473.512,,2.120,311,11,30,,
T,2022-10-13 03:11:24,23.29266208,77.27075521,13,473.005,,1.710,318,10,30,,
T,2022-10-13 03:11:25,23.29268631,77.27074776,13,474.770,,1.710,324,10,30,,
T,2022-10-13 03:11:26,23.29271388,77.27075000,13,475.025,,1.700,338,9,30,,
T,2022-10-13 03:11:27,23.29272821,77.27074163,13,474.970,,1.710,337,10,30,,
T,2022-10-13 03:11:28,23.29273858,77.27073161,12,474.341,,1.710,335,8,30,,
T,2022-10-13 03:11:29,23.29274774,77.27072102,12,475.157,,1.710,325,8,30,,
T,2022-10-13 03:11:30,23.29275303,77.27070646,12,475.176,,1.690,324,7,30,,
T,2022-10-13 03:11:31,23.29275884,77.27069592,12,475.566,,1.690,322,7,30,,
T,2022-10-13 03:11:32,23.29276328,77.27068541,12,475.729,,1.780,327,8,30,,
T,2022-10-13 03:11:33,23.29276805,77.27067477,12,476.143,,1.680,332,8,30,,
T,2022-10-13 03:11:34,23.29277389,77.27066329,12,477.267,,1.720,329,9,29,,
T,2022-10-13 03:11:35,23.29278140,77.27065580,13,478.124,,1.700,333,9,30,,
T,2022-10-13 03:11:36,23.29278985,77.27064584,13,478.364,,1.550,329,9,29,,
T,2022-10-13 03:11:37,23.29279354,77.27063779,13,478.273,,1.250,333,8,30,,
T,2022-10-13 03:11:38,23.29279884,77.27062797,13,478.200,,1.660,322,9,30,,
T,2022-10-13 03:11:39,23.29280760,77.27061393,12,478.233,,1.670,324,9,30,,
T,2022-10-13 03:11:40,23.29281724,77.27060021,12,478.308,,1.670,327,9,29,,
T,2022-10-13 03:11:41,23.29282888,77.27058611,12,478.304,,1.670,324,10,30,,
T,2022-10-13 03:11:42,23.29284109,77.27057213,11,476.788,,1.670,313,11,28,,
T,2022-10-13 03:11:43,23.29285030,77.27055469,11,475.930,,1.680,304,12,30,,
T,2022-10-13 03:11:44,23.29285782,77.27053684,11,474.510,,1.680,302,13,30,,
T,2022-10-13 03:11:45,23.29286508,77.27051994,10,474.867,,1.660,303,15,30,,
T,2022-10-13 03:11:46,23.29287126,77.27050480,10,474.653,,1.670,299,15,30,,
T,2022-10-13 03:11:47,23.29287528,77.27048888,10,475.204,,1.670,293,16,30,,
T,2022-10-13 03:11:48,23.29287232,77.27047334,10,476.319,,1.470,281,16,30,,
T,2022-10-13 03:11:49,23.29286533,77.27045643,10,475.245,,1.630,265,18,30,,
T,2022-10-13 03:11:50,23.29285555,77.27044025,10,475.652,,1.800,242,17,30,,
T,2022-10-13 03:11:51,23.29284297,77.27042558,10,476.481,,1.630,233,19,30,,
T,2022-10-13 03:11:52,23.29283020,77.27041246,10,476.708,,1.630,232,19,30,,
T,2022-10-13 03:11:53,23.29281821,77.27039810,10,476.329,,1.640,238,19,30,,
T,2022-10-13 03:11:54,23.29280681,77.27038282,10,475.450,,1.660,240,19,30,,
T,2022-10-13 03:11:55,23.29279508,77.27036825,10,474.807,,1.650,238,19,30,,
T,2022-10-13 03:11:56,23.29278408,77.27035414,10,475.228,,1.650,239,20,30,,
T,2022-10-13 03:11:57,23.29277947,77.27034018,10,474.195,,1.540,255,20,28,,
T,2022-10-13 03:11:58,23.29278387,77.27032392,10,473.334,,2.120,286,20,28,,
T,2022-10-13 03:11:59,23.29279548,77.27031066,10,473.289,,1.640,309,20,28,,
T,2022-10-13 03:12:00,23.29280916,77.27030173,10,473.571,,1.640,317,21,28,,
T,2022-10-13 03:12:01,23.29282247,77.27029190,10,474.232,,1.650,314,21,28,,
T,2022-10-13 03:12:02,23.29283951,77.27028118,10,474.508,,2.150,320,18,28,,
T,2022-10-13 03:12:03,23.29285479,77.27027098,10,476.371,,1.670,326,18,28,,
T,2022-10-13 03:12:04,23.29286944,77.27026397,10,476.144,,1.650,334,19,28,,
T,2022-10-13 03:12:05,23.29287986,77.27026002,10,475.043,,0.480,333,18,28,,
T,2022-10-13 03:12:06,23.29288367,77.27025849,10,475.165,,0.000,,18,28,,
T,2022-10-13 03:12:07,23.29288414,77.27025632,10,475.279,,0.480,269,18,28,,
T,2022-10-13 03:12:08,23.29288471,77.27025455,10,475.236,,0.000,,20,28,,
T,2022-10-13 03:12:09,23.29288660,77.27025753,10,475.240,,0.480,83,20,28,,
T,2022-10-13 03:12:10,23.29289474,77.27026310,10,475.328,,1.160,24,20,28,,
T,2022-10-13 03:12:11,23.29290672,77.27026860,11,475.367,,1.290,25,19,28,,
T,2022-10-13 03:12:12,23.29291348,77.27027133,11,475.552,,0.000,,16,28,,
T,2022-10-13 03:12:13,23.29291663,77.27026764,12,475.603,,0.000,,11,28,,
T,2022-10-13 03:12:14,23.29292141,77.27026410,13,475.734,,0.000,,7,30,,
T,2022-10-13 03:12:15,23.29292436,77.27025998,13,475.863,,0.000,,5,30,,
T,2022-10-13 03:12:16,23.29292707,77.27025487,14,476.017,,0.000,,5,30,,
T,2022-10-13 03:12:17,23.29292844,77.27025578,14,476.161,,0.000,,2,30,,
T,2022-10-13 03:12:18,23.29293089,77.27026146,14,475.908,,0.000,,2,30,,
T,2022-10-13 03:12:19,23.29293217,77.27026381,14,475.916,,0.000,,2,30,,
T,2022-10-13 03:12:20,23.29293281,77.27026503,14,475.914,,0.000,,2,30,,
T,2022-10-13 03:12:21,23.29293309,77.27026563,14,475.912,,0.000,,2,30,,
T,2022-10-13 03:12:22,23.29293894,77.27026363,14,475.964,,0.000,,2,29,,
T,2022-10-13 03:12:23,23.29296774,77.27025447,14,476.046,,0.000,,2,29,,
T,2022-10-13 03:12:24,23.29296915,77.27025288,14,476.042,,0.000,,2,44,,
T,2022-10-13 03:12:25,23.29294691,77.27026788,14,475.965,,0.000,,2,46,,
T,2022-10-13 03:12:26,23.29295516,77.27027367,14,476.046,,0.000,,2,46,,
T,2022-10-13 03:12:27,23.29295542,77.27028046,14,476.052,,0.000,,2,47,,
T,2022-10-13 03:12:28,23.29295682,77.27027466,14,476.122,,0.000,,2,47,,
T,2022-10-13 03:12:29,23.29296447,77.27026779,15,476.266,,0.000,,2,46,,
T,2022-10-13 03:12:30,23.29297137,77.27026112,15,476.414,,0.000,,2,47,,
T,2022-10-13 03:12:31,23.29298535,77.27024707,15,476.173,,0.000,,2,42,,
T,2022-10-13 03:12:32,23.29299225,77.27023999,15,476.177,,0.000,,3,45,,
T,2022-10-13 03:12:33,23.29299446,77.27023397,15,476.234,,0.000,,3,44,,
T,2022-10-13 03:12:34,23.29299902,77.27022005,15,476.255,,0.000,,3,47,,
T,2022-10-13 03:12:35,23.29300116,77.27021369,15,476.257,,0.000,,3,47,,
T,2022-10-13 03:12:36,23.29300224,77.27021051,15,476.258,,0.000,,3,47,,
T,2022-10-13 03:12:37,23.29300282,77.27020902,15,476.258,,0.000,,3,47,,
T,2022-10-13 03:12:38,23.29300294,77.27020819,15,476.257,,0.000,,2,47,,
T,2022-10-13 03:12:39,23.29300535,77.27020670,15,476.284,,0.000,,2,47,,
